,Id,Genere,FranjaEdat,NumVoluntariats,Social,Cultural,Ambiental,Educatiu
1752,1752,1,8,2,0,1,0,0
6462,6462,0,8,5,1,0,0,0
4309,4309,1,6,5,1,0,0,1
3774,3774,1,6,1,0,0,0,0
1125,1125,0,7,1,1,0,0,0
6056,6056,0,8,5,1,0,1,0
6114,6114,1,8,3,1,0,0,0
1823,1823,1,8,4,1,0,1,0
3609,3609,0,6,7,0,1,1,0
329,329,1,7,2,0,1,1,1
2050,2050,1,7,3,0,1,1,0
1452,1452,1,7,4,0,1,1,1
4519,4519,1,8,2,1,0,1,0
4523,4523,0,6,6,0,0,0,0
115,115,1,9,4,1,1,1,1
5487,5487,1,8,5,1,1,0,0
983,983,2,8,3,1,0,1,1
4035,4035,0,6,4,1,1,0,1
7749,7749,0,8,2,0,1,0,0
3514,3514,0,6,5,1,0,0,1
8090,8090,0,7,1,1,1,1,0
7871,7871,1,8,2,1,1,1,0
7184,7184,0,8,2,0,1,0,1
4610,4610,1,6,4,1,0,0,0
5971,5971,0,6,4,0,1,1,0
3038,3038,0,7,3,1,0,0,0
7595,7595,1,8,0,1,1,0,0
3623,3623,0,6,3,0,0,0,1
2598,2598,1,6,4,0,0,0,1
2217,2217,0,6,3,0,0,1,0
5677,5677,1,6,5,0,0,0,0
2153,2153,0,6,4,1,0,1,1
283,283,1,9,2,1,1,1,0
4960,4960,0,6,7,0,1,0,0
68,68,0,7,5,1,0,1,0
1785,1785,1,8,4,1,0,1,1
1552,1552,0,8,4,0,0,1,1
7990,7990,1,6,0,0,1,0,0
1269,1269,0,6,10,1,0,1,1
3780,3780,0,6,1,0,0,1,0
6564,6564,1,9,3,0,0,1,0
1855,1855,0,7,1,0,1,0,1
5689,5689,1,9,1,1,0,1,0
4354,4354,1,7,6,1,0,1,1
7382,7382,1,8,1,0,1,0,0
924,924,0,7,18,1,0,1,0
2502,2502,1,7,3,1,1,0,0
3836,3836,0,7,2,0,1,1,0
397,397,0,6,3,0,0,0,1
6343,6343,1,7,1,1,0,1,0
3580,3580,1,7,3,1,1,0,0
2748,2748,1,6,4,0,1,1,0
4319,4319,1,6,3,1,0,0,0
1338,1338,0,7,1,1,1,1,1
1713,1713,0,8,1,0,0,0,1
2406,2406,1,6,3,1,0,1,0
3330,3330,1,6,4,0,1,1,1
3053,3053,0,6,3,1,0,0,1
6088,6088,0,7,4,1,1,0,0
6330,6330,1,8,4,0,0,1,0
6739,6739,1,8,2,1,0,1,0
8159,8159,1,6,2,0,1,1,0
7029,7029,0,9,0,1,1,1,1
4058,4058,1,6,6,0,1,1,0
5693,5693,0,6,2,0,0,0,0
4252,4252,1,7,3,0,0,0,1
7350,7350,1,9,0,1,1,0,0
360,360,0,9,2,1,1,0,0
6312,6312,0,9,5,1,1,1,0
1124,1124,1,8,6,1,1,1,1
8232,8232,1,7,1,0,1,1,0
6592,6592,1,9,0,1,1,1,1
5702,5702,1,7,1,1,1,1,0
6043,6043,1,7,4,0,1,0,0
6920,6920,0,9,0,0,1,1,1
3714,3714,0,7,1,0,0,1,0
817,817,2,7,9,1,1,1,1
7148,7148,0,9,1,0,1,1,1
8198,8198,1,6,2,1,1,0,0
2121,2121,1,6,5,1,1,1,1
870,870,2,9,12,0,1,1,1
3931,3931,0,6,5,0,0,0,0
84,84,0,8,2,1,1,0,1
2015,2015,1,6,5,1,0,0,0
1149,1149,1,8,4,0,0,0,0
4553,4553,0,6,3,0,0,0,0
715,715,0,8,18,1,0,0,0
2525,2525,0,6,5,0,1,0,1
8108,8108,0,8,0,1,1,0,0
6780,6780,0,8,0,1,0,1,1
5766,5766,1,6,1,0,0,0,0
1242,1242,1,8,5,1,0,0,1
7615,7615,0,7,2,0,1,0,0
5368,5368,0,8,3,0,1,1,0
3995,3995,0,6,3,1,1,0,0
471,471,1,9,5,0,0,0,1
3699,3699,0,7,5,1,1,0,1
4009,4009,1,7,5,1,1,1,1
622,622,0,7,20,0,1,1,0
1596,1596,0,8,1,0,0,1,0
3927,3927,1,6,6,0,1,0,0
5449,5449,1,9,5,0,0,0,0
7162,7162,0,8,1,1,1,1,0
1661,1661,1,7,4,1,0,1,0
680,680,2,9,7,1,1,1,0
4186,4186,1,7,4,0,0,1,1
1048,1048,1,6,8,0,0,1,0
1314,1314,1,7,4,0,1,0,0
8233,8233,1,6,1,1,1,0,0
5903,5903,1,9,3,1,1,1,0
1648,1648,0,7,3,1,0,0,1
2118,2118,0,7,5,0,0,1,0
2583,2583,1,7,5,1,0,1,1
3834,3834,0,6,4,0,1,0,1
3001,3001,1,6,5,0,1,1,1
3731,3731,0,6,6,0,1,0,1
8000,8000,0,6,1,0,1,1,0
2953,2953,1,6,5,1,0,0,0
2900,2900,0,7,3,1,1,0,1
2710,2710,0,7,5,0,0,1,1
1854,1854,0,7,5,0,1,0,1
2457,2457,0,7,4,0,1,1,0
4124,4124,1,8,7,0,0,0,1
7377,7377,0,8,2,1,1,1,0
5576,5576,0,7,4,1,0,0,0
2858,2858,0,6,4,1,0,0,1
1279,1279,0,8,1,1,0,0,1
2765,2765,0,7,5,1,0,1,1
1229,1229,1,8,5,0,0,1,0
5991,5991,1,8,3,1,1,1,0
4135,4135,0,6,3,1,1,1,0
5217,5217,0,8,3,0,1,0,0
1368,1368,0,6,2,1,0,0,0
1419,1419,0,6,3,0,0,1,1
5699,5699,1,8,3,0,0,0,0
1841,1841,1,8,5,1,0,0,1
6975,6975,1,8,3,0,1,1,1
6902,6902,1,8,1,0,1,0,1
4017,4017,0,8,1,0,0,0,0
36,36,0,9,5,1,0,1,0
5447,5447,0,6,4,1,1,0,0
5390,5390,0,9,6,1,0,1,0
6244,6244,1,7,1,1,0,0,0
6528,6528,0,8,0,1,1,0,0
3997,3997,1,8,3,0,0,1,0
2670,2670,0,6,3,0,0,0,0
3144,3144,0,6,2,0,0,1,1
4797,4797,0,8,2,0,1,1,1
395,395,1,7,3,1,1,1,1
1367,1367,0,8,10,1,0,1,1
4424,4424,1,6,4,0,0,1,0
6554,6554,1,9,1,0,1,1,0
8026,8026,0,6,0,1,1,1,0
2595,2595,1,7,5,0,0,0,0
2791,2791,0,6,4,1,1,0,0
4962,4962,1,6,5,1,1,1,0
1428,1428,1,8,4,0,0,0,1
4463,4463,0,8,3,0,0,1,0
5917,5917,0,6,1,1,1,1,0
6915,6915,0,9,3,1,1,1,0
2366,2366,1,6,3,0,0,1,1
3632,3632,1,6,5,0,1,1,1
3235,3235,0,7,4,1,0,1,0
7010,7010,0,9,1,1,1,0,1
6275,6275,0,6,1,1,1,1,0
3748,3748,1,8,2,0,1,0,1
6890,6890,1,8,2,1,0,1,0
3507,3507,1,7,6,0,1,1,1
5485,5485,0,6,6,1,1,0,0
2795,2795,0,6,2,0,1,0,1
1765,1765,0,8,5,0,0,0,0
6851,6851,0,8,3,1,1,0,0
445,445,0,9,3,0,1,0,0
325,325,1,6,4,1,0,1,1
6585,6585,0,8,2,0,0,1,0
7933,7933,0,6,2,0,1,0,0
5007,5007,1,6,2,1,0,1,0
6440,6440,0,7,1,0,1,0,0
5739,5739,1,6,4,0,1,0,0
5636,5636,0,7,5,0,1,0,0
6513,6513,0,8,2,1,0,1,0
4396,4396,1,7,4,1,1,1,1
4397,4397,1,8,5,1,1,0,0
2126,2126,1,7,2,1,0,1,1
4474,4474,0,8,1,1,1,1,0
7298,7298,1,8,2,1,1,0,0
2108,2108,0,6,2,1,1,1,1
3531,3531,1,7,3,0,0,0,0
8087,8087,0,8,1,1,1,1,0
5328,5328,0,6,3,0,1,1,0
7168,7168,1,9,0,0,1,0,1
661,661,0,6,11,1,1,0,0
3606,3606,0,8,7,0,0,0,1
799,799,2,7,6,0,0,1,0
3833,3833,0,8,1,1,1,0,1
4304,4304,1,6,2,1,1,0,1
7999,7999,1,8,1,0,1,1,0
7009,7009,1,9,2,0,1,0,1
5287,5287,0,6,6,0,0,1,0
82,82,0,6,5,1,1,0,1
1984,1984,1,8,2,1,1,0,1
2956,2956,0,7,2,1,1,0,0
2865,2865,0,7,4,1,1,0,0
8231,8231,0,6,2,1,1,0,0
2342,2342,1,7,2,1,0,0,1
2080,2080,0,7,4,0,0,0,0
7673,7673,1,7,2,1,1,1,0
318,318,0,7,4,0,1,0,1
6584,6584,0,9,0,0,0,0,0
6583,6583,0,8,2,0,0,0,1
1635,1635,1,8,2,0,1,0,0
4027,4027,0,7,4,0,0,1,1
3510,3510,0,6,4,1,0,0,0
1712,1712,0,8,2,0,0,0,1
1480,1480,1,7,3,1,1,0,0
4965,4965,0,7,4,0,1,1,0
979,979,1,8,3,1,1,1,0
829,829,0,8,11,0,0,0,0
2587,2587,1,7,3,0,1,1,0
742,742,2,9,17,0,0,0,0
3549,3549,1,8,1,1,0,1,0
3981,3981,0,8,1,0,1,0,1
3344,3344,1,7,4,0,1,1,1
7845,7845,0,6,2,0,1,0,0
2814,2814,0,7,5,0,0,1,0
4224,4224,1,8,7,1,1,0,1
6180,6180,1,6,2,0,0,1,0
7270,7270,0,9,0,0,1,1,1
1007,1007,0,6,2,0,1,1,1
5003,5003,0,7,5,1,0,1,0
6424,6424,0,7,3,0,0,1,0
2501,2501,1,6,5,0,1,1,0
6381,6381,1,8,1,1,0,1,0
4400,4400,0,7,4,0,0,0,0
3643,3643,1,6,2,1,1,0,0
1055,1055,1,8,9,0,1,0,1
8192,8192,0,6,2,1,1,0,0
5548,5548,1,9,4,1,1,1,0
1198,1198,0,8,6,0,1,0,0
7701,7701,0,8,1,0,1,0,0
4046,4046,1,8,5,0,1,1,1
4617,4617,0,8,4,0,1,1,0
206,206,1,9,5,1,0,1,0
7118,7118,1,8,1,0,1,0,1
1319,1319,1,6,3,1,0,0,0
5638,5638,1,8,1,0,0,1,0
4002,4002,0,6,7,1,1,1,0
7232,7232,1,8,2,1,1,0,1
252,252,0,9,2,1,1,1,1
741,741,0,8,9,0,1,0,0
7027,7027,0,8,0,1,1,1,0
5043,5043,1,8,5,1,1,0,0
1473,1473,0,6,2,0,0,1,0
3287,3287,1,7,2,1,1,0,0
8145,8145,0,7,2,0,1,1,0
8055,8055,0,7,1,0,1,0,0
6059,6059,1,8,5,1,1,0,0
5921,5921,0,6,2,1,0,0,0
4943,4943,0,8,6,1,0,1,0
4751,4751,0,8,3,0,1,1,0
6861,6861,0,8,0,0,0,0,1
4963,4963,1,6,6,0,1,0,0
5973,5973,0,6,6,0,1,0,0
6921,6921,1,9,3,1,0,0,0
2212,2212,1,7,2,0,0,1,1
5254,5254,1,6,1,1,1,0,0
144,144,1,6,3,1,0,0,0
3795,3795,0,8,5,1,0,1,0
5201,5201,0,8,5,0,0,0,0
7884,7884,1,6,1,1,1,1,0
7926,7926,0,7,0,0,1,1,0
2107,2107,1,6,2,1,1,1,0
1053,1053,1,8,8,0,1,0,1
1663,1663,1,8,3,1,0,1,0
3740,3740,1,8,4,1,1,0,1
5868,5868,1,7,1,0,0,1,0
5995,5995,1,6,2,1,1,0,0
262,262,0,8,5,1,0,0,1
5910,5910,1,8,4,1,0,0,0
7008,7008,0,9,1,0,1,0,1
3072,3072,0,6,4,0,1,1,1
2388,2388,0,7,5,0,1,0,0
4070,4070,0,7,5,1,0,1,0
7182,7182,1,9,0,1,1,0,1
5059,5059,1,6,2,1,0,1,0
3318,3318,0,7,4,0,0,0,0
3975,3975,0,8,6,1,1,1,0
2115,2115,1,6,2,1,1,0,1
6821,6821,1,9,0,1,1,1,1
3345,3345,1,6,2,0,1,0,1
6491,6491,0,7,6,1,0,1,0
7820,7820,0,7,1,0,1,0,0
4268,4268,1,6,1,0,0,1,1
6959,6959,0,8,2,1,1,1,1
6601,6601,1,8,0,1,1,1,0
3509,3509,1,7,3,1,1,0,1
6729,6729,1,9,2,0,1,1,0
4169,4169,1,6,3,0,0,1,0
6874,6874,1,9,0,0,0,0,0
130,130,1,8,2,1,1,0,1
4933,4933,1,8,3,0,0,0,1
7046,7046,1,9,0,0,1,0,0
5707,5707,1,9,3,1,1,0,0
7916,7916,0,7,1,0,1,1,0
6803,6803,0,8,3,0,1,1,0
97,97,1,7,3,1,0,0,1
6407,6407,0,6,5,0,1,1,0
1515,1515,1,7,1,1,1,0,1
3516,3516,1,7,5,0,0,1,1
6408,6408,0,8,3,0,1,1,0
2226,2226,1,7,4,0,0,0,1
2197,2197,1,6,5,1,1,0,0
3818,3818,0,6,1,1,1,0,0
1579,1579,0,7,1,0,1,1,1
4097,4097,0,8,4,1,1,0,0
7338,7338,0,9,0,0,1,1,1
2266,2266,1,6,3,1,0,0,0
1853,1853,1,7,1,1,1,1,1
6786,6786,1,8,2,1,0,0,0
4401,4401,1,6,4,1,1,0,1
1178,1178,1,8,1,1,0,1,1
392,392,1,8,2,1,0,0,1
1087,1087,1,6,3,0,0,1,1
6818,6818,1,9,2,1,1,0,0
1893,1893,0,7,3,1,1,0,0
5822,5822,1,6,3,0,0,1,0
1692,1692,1,8,1,1,1,1,0
6217,6217,1,8,5,1,1,0,0
1355,1355,1,8,7,0,0,1,0
7503,7503,1,8,2,0,1,0,0
8291,8291,1,7,1,1,1,0,0
1437,1437,0,7,4,0,1,1,1
3387,3387,0,6,3,1,1,0,0
7193,7193,0,9,0,1,1,1,1
4638,4638,1,7,7,1,0,1,1
3641,3641,0,7,1,0,0,1,0
3669,3669,1,7,3,1,0,1,1
5882,5882,1,9,5,0,1,1,0
3719,3719,0,8,1,1,0,0,0
278,278,0,6,3,1,0,1,0
3940,3940,0,8,5,1,1,0,0
3411,3411,1,6,2,0,0,0,1
7618,7618,1,8,1,1,1,0,0
1567,1567,1,8,4,1,0,1,1
2331,2331,1,7,5,1,1,1,1
3131,3131,1,6,2,0,0,1,0
5429,5429,0,7,6,1,0,0,0
8245,8245,0,8,1,0,1,1,0
7739,7739,1,6,1,1,1,1,0
6815,6815,0,9,3,1,1,0,0
1772,1772,1,7,2,0,1,0,1
4870,4870,1,6,2,1,0,0,1
2309,2309,1,6,2,1,0,0,0
3668,3668,1,6,6,1,1,1,1
4155,4155,0,6,1,1,1,1,0
7747,7747,0,7,1,1,1,1,0
5533,5533,0,8,5,0,1,0,0
309,309,1,7,2,0,1,0,1
2558,2558,1,6,2,0,0,1,1
867,867,1,9,0,0,0,0,1
4165,4165,0,8,1,1,1,0,1
50,50,0,6,5,1,0,0,1
986,986,0,6,5,1,0,0,0
7000,7000,0,9,2,0,0,1,0
8156,8156,0,6,1,1,1,1,0
6471,6471,0,9,1,1,1,0,0
2134,2134,1,7,4,1,0,0,0
4483,4483,1,8,7,0,1,1,0
2752,2752,0,6,4,0,0,1,1
1864,1864,0,8,4,0,0,0,0
3470,3470,1,6,5,1,0,0,1
2856,2856,1,6,2,1,1,0,1
5582,5582,1,9,6,0,0,1,0
2828,2828,1,6,4,1,1,0,1
7568,7568,0,6,1,0,1,0,0
8114,8114,0,8,2,1,1,0,0
7975,7975,1,8,1,0,1,0,0
6723,6723,0,9,2,0,0,1,1
1928,1928,0,7,2,1,1,0,0
4537,4537,1,8,3,1,1,0,0
5206,5206,1,9,1,1,0,0,0
2576,2576,1,7,4,0,0,1,1
6829,6829,1,9,1,1,0,1,0
154,154,0,9,3,0,0,0,0
355,355,0,9,4,0,0,1,0
7347,7347,1,8,1,1,1,1,1
6864,6864,0,9,0,1,1,1,1
6662,6662,1,9,3,1,1,1,0
3309,3309,0,6,4,1,1,0,1
5893,5893,0,7,1,1,1,0,0
7283,7283,1,9,2,0,1,1,1
7585,7585,1,7,1,1,1,1,0
1947,1947,0,7,3,0,0,1,0
1597,1597,1,8,4,0,0,1,1
119,119,1,9,2,1,1,0,1
8303,8303,1,6,1,1,1,1,0
6719,6719,0,8,0,0,1,0,1
7452,7452,1,9,0,1,1,1,1
331,331,1,9,4,0,1,1,0
218,218,1,9,4,0,0,1,0
2262,2262,0,7,3,1,1,0,1
2700,2700,1,6,4,1,1,0,1
2332,2332,0,7,2,0,0,1,0
4038,4038,1,8,7,0,1,0,0
6696,6696,0,9,1,0,1,0,0
3229,3229,0,6,3,0,1,0,1
3173,3173,0,6,4,1,0,1,1
4875,4875,1,7,6,0,1,1,0
2933,2933,1,7,5,0,0,0,1
222,222,0,9,5,1,0,0,1
8204,8204,1,8,0,0,1,0,0
6757,6757,1,8,3,0,0,1,0
2891,2891,1,6,3,1,1,1,1
5841,5841,1,9,4,0,1,0,0
5333,5333,0,8,6,0,0,0,0
1397,1397,0,6,3,0,0,1,0
4903,4903,1,8,4,0,1,1,1
5832,5832,1,9,2,0,1,1,0
2429,2429,1,7,2,0,1,0,1
4439,4439,1,6,1,0,1,0,1
6511,6511,0,9,1,1,1,1,0
310,310,1,6,2,0,1,0,0
431,431,0,6,3,0,1,0,1
3493,3493,1,6,3,1,0,0,0
7453,7453,1,8,2,0,1,0,0
609,609,1,7,20,1,0,0,1
8155,8155,1,8,0,1,1,1,0
1289,1289,1,6,8,1,0,1,0
3338,3338,1,6,2,1,1,0,0
3778,3778,0,6,1,0,0,0,1
5433,5433,0,7,5,0,0,1,0
3483,3483,1,6,3,1,0,0,0
4029,4029,1,7,4,1,0,0,0
3112,3112,1,7,4,1,1,1,1
6116,6116,1,7,3,1,0,1,0
900,900,1,8,18,1,0,0,1
965,965,2,6,17,1,1,0,1
5490,5490,1,6,6,1,0,1,0
6068,6068,1,7,2,0,1,1,0
6494,6494,1,8,4,1,1,0,0
4065,4065,0,8,7,1,0,1,1
6396,6396,0,9,2,0,0,1,0
8244,8244,1,6,2,0,1,0,0
7289,7289,0,9,2,1,1,0,1
1123,1123,1,7,10,0,0,1,1
1366,1366,0,6,9,1,0,0,0
3181,3181,0,7,3,1,1,1,1
4799,4799,0,7,5,0,1,0,1
841,841,2,8,13,1,1,1,0
5767,5767,1,6,2,1,0,1,0
4894,4894,1,6,1,1,1,0,1
5412,5412,1,9,3,1,0,0,0
4904,4904,0,6,1,1,1,0,0
6900,6900,1,8,2,1,1,0,0
606,606,0,6,18,1,0,0,1
4285,4285,0,8,7,0,0,0,0
6588,6588,1,9,3,1,1,1,0
4093,4093,1,6,4,0,1,1,1
7414,7414,0,9,1,0,1,1,0
2453,2453,0,7,4,1,1,0,1
6097,6097,0,6,2,0,0,0,0
6008,6008,1,9,2,1,0,1,0
6213,6213,0,7,5,0,0,0,0
3166,3166,1,6,3,0,0,1,1
1821,1821,1,8,4,1,1,1,1
3730,3730,0,8,2,0,0,1,1
2252,2252,0,7,5,1,1,1,0
1488,1488,1,6,8,0,1,0,0
4826,4826,0,7,5,1,1,0,1
1914,1914,1,7,2,0,1,0,0
247,247,0,7,3,1,0,0,1
7670,7670,0,6,1,1,1,0,0
5720,5720,0,6,5,1,0,0,0
1151,1151,0,6,2,1,0,1,0
6793,6793,0,9,3,0,1,1,0
2664,2664,1,7,4,1,0,0,0
3879,3879,0,8,1,1,0,0,0
6253,6253,0,9,5,0,1,0,0
7541,7541,1,8,0,1,1,1,0
1623,1623,0,7,1,0,0,1,0
4488,4488,1,6,7,0,1,0,1
4425,4425,0,7,2,0,1,1,0
756,756,0,8,17,1,1,0,0
807,807,1,7,10,1,0,1,0
3929,3929,0,8,5,1,0,1,1
1115,1115,0,7,7,1,1,0,1
1335,1335,0,7,3,1,0,1,1
3048,3048,0,7,5,1,1,1,1
2417,2417,1,7,5,0,0,1,1
4288,4288,0,7,1,0,0,1,0
3790,3790,1,7,4,0,0,1,0
4263,4263,0,7,1,1,1,0,0
101,101,0,8,5,0,1,0,0
1486,1486,0,6,8,0,1,0,0
3987,3987,1,7,4,1,1,1,1
35,35,1,9,4,0,0,1,0
6234,6234,0,8,6,1,1,1,0
1304,1304,0,8,10,1,1,1,0
4417,4417,0,8,4,1,1,0,0
3116,3116,1,7,2,0,0,0,0
5579,5579,1,6,4,1,0,1,0
8022,8022,0,8,2,1,1,0,0
2259,2259,0,6,3,0,1,0,0
4203,4203,0,6,5,1,0,0,1
4652,4652,0,6,7,1,0,0,1
368,368,1,6,4,1,1,1,1
669,669,1,8,16,0,0,1,1
7575,7575,0,7,0,0,1,0,0
5040,5040,0,7,5,0,0,0,0
7927,7927,1,6,2,1,1,1,0
3693,3693,1,6,1,1,1,0,0
686,686,1,9,9,1,1,1,1
7875,7875,1,8,0,0,1,0,0
3249,3249,1,6,3,0,0,1,0
4717,4717,0,6,5,0,0,1,1
5440,5440,1,7,6,1,1,1,0
3296,3296,1,7,3,1,0,1,1
1967,1967,0,8,3,1,0,0,1
5264,5264,1,6,6,1,1,1,0
7276,7276,1,8,2,0,1,1,1
4167,4167,0,7,3,0,1,0,0
92,92,0,6,3,0,1,1,1
5366,5366,0,8,3,1,0,1,0
854,854,1,6,18,0,1,1,1
3142,3142,0,7,5,1,1,1,0
5415,5415,0,6,5,1,1,1,0
1987,1987,1,8,4,0,1,1,1
6277,6277,1,7,4,0,0,1,0
1616,1616,0,8,1,0,0,0,0
1563,1563,0,8,1,1,0,1,1
1114,1114,1,6,2,0,1,1,0
3082,3082,1,7,4,1,0,0,0
3420,3420,0,6,4,0,1,1,0
5270,5270,1,6,3,0,0,0,0
2715,2715,1,7,4,0,0,0,1
1522,1522,0,7,1,0,1,1,1
8282,8282,0,6,0,1,1,0,0
859,859,0,6,5,0,1,1,0
6388,6388,1,8,6,0,0,1,0
5659,5659,0,6,5,1,1,1,0
6156,6156,0,8,2,0,0,1,0
5547,5547,1,9,1,1,1,0,0
1618,1618,0,7,2,1,0,1,0
5225,5225,1,8,1,0,1,0,0
7702,7702,1,6,1,1,1,1,0
6838,6838,0,8,2,1,0,1,0
5021,5021,1,9,5,1,1,1,0
5940,5940,1,7,5,1,1,1,0
6546,6546,1,8,0,1,0,1,0
2529,2529,1,7,2,0,0,0,0
7953,7953,0,6,0,1,1,1,0
7078,7078,0,9,0,1,1,0,0
7223,7223,1,9,0,0,1,0,1
6860,6860,1,8,2,0,1,1,1
4294,4294,1,6,1,0,0,0,0
2436,2436,0,7,4,0,1,1,1
2615,2615,1,6,4,1,0,0,0
2586,2586,0,6,2,1,1,0,0
2924,2924,0,7,2,1,1,0,0
132,132,1,7,2,0,0,0,1
7634,7634,0,7,1,0,1,0,0
1064,1064,1,8,10,0,0,1,0
5041,5041,1,9,2,1,0,1,0
7144,7144,1,9,1,0,1,0,0
2585,2585,0,7,2,1,1,0,0
660,660,1,7,3,1,0,1,1
625,625,2,7,20,0,0,1,1
7169,7169,0,8,1,1,1,0,0
8289,8289,1,7,0,1,1,1,0
5792,5792,1,6,5,1,0,0,0
6555,6555,1,8,3,0,1,1,1
1600,1600,0,8,2,0,1,0,0
3130,3130,0,6,4,0,0,1,0
2291,2291,1,6,2,1,1,0,0
6882,6882,1,9,0,0,1,1,1
5337,5337,0,8,4,1,1,1,0
2965,2965,0,7,4,0,1,0,1
5427,5427,0,7,5,0,0,0,0
1848,1848,1,8,3,0,0,0,1
733,733,2,7,15,1,0,1,0
2379,2379,0,7,4,1,1,0,0
3977,3977,0,6,7,1,1,1,0
8137,8137,0,7,2,0,1,0,0
6395,6395,0,6,5,1,1,0,0
3715,3715,0,7,1,1,1,0,1
4257,4257,1,6,3,1,0,0,1
4024,4024,0,6,5,0,1,1,1
1016,1016,0,7,5,1,1,0,1
3024,3024,1,7,4,0,0,0,1
8206,8206,0,6,1,0,1,0,0
5195,5195,1,8,1,1,1,1,0
6015,6015,1,8,2,0,1,1,0
6871,6871,1,8,2,0,0,1,1
3290,3290,0,6,5,0,1,0,1
7032,7032,1,8,0,0,1,0,1
7277,7277,1,9,0,0,1,0,0
5115,5115,0,7,1,1,0,0,0
7067,7067,0,8,2,0,1,0,1
7733,7733,1,6,2,0,1,0,0
2846,2846,1,6,5,0,1,0,0
5988,5988,0,9,4,0,0,0,0
2137,2137,0,6,3,0,0,1,1
4437,4437,0,8,1,0,0,0,0
435,435,0,9,5,0,1,1,0
978,978,2,6,17,0,0,1,0
5614,5614,0,7,6,1,0,1,0
4812,4812,1,8,3,0,1,0,1
297,297,1,8,2,1,1,1,0
7649,7649,1,7,2,1,1,1,0
2812,2812,1,7,4,0,0,0,0
3947,3947,0,6,3,1,0,1,0
5990,5990,1,9,2,0,0,0,0
7291,7291,0,8,1,0,1,1,1
7532,7532,0,7,1,0,1,1,0
1529,1529,0,8,4,1,1,1,0
3875,3875,1,7,3,1,1,0,1
424,424,1,9,3,1,1,1,0
775,775,0,9,19,1,0,0,1
5018,5018,1,6,5,0,0,1,0
196,196,1,9,3,1,0,0,1
8025,8025,0,6,2,0,1,1,0
5500,5500,1,7,4,0,0,1,0
6527,6527,1,8,3,1,0,0,0
6365,6365,1,9,6,0,0,1,0
5393,5393,0,8,2,1,0,1,0
377,377,0,9,4,1,0,1,1
505,505,1,8,10,1,0,0,1
326,326,1,7,2,1,1,1,1
7654,7654,1,8,2,1,1,0,0
3734,3734,1,6,6,1,1,0,1
2462,2462,0,7,5,0,0,1,1
6121,6121,1,8,4,1,0,1,0
2207,2207,1,7,3,1,0,0,1
7256,7256,1,8,1,1,1,1,1
7145,7145,0,9,1,1,1,1,1
802,802,2,8,1,0,1,1,0
486,486,0,9,2,1,0,0,0
2405,2405,0,6,2,1,1,0,0
315,315,0,6,3,0,1,1,0
4066,4066,0,6,7,1,0,1,1
5902,5902,0,6,6,1,1,0,0
1280,1280,1,6,0,0,1,1,1
3449,3449,1,7,4,0,0,0,0
612,612,0,8,9,1,0,1,0
3814,3814,0,8,6,1,0,1,0
1584,1584,1,7,4,0,1,0,0
1572,1572,1,8,5,1,0,0,0
3132,3132,1,6,4,1,1,1,0
1834,1834,1,7,5,0,0,1,0
2811,2811,1,7,3,0,0,1,1
1982,1982,1,8,5,0,1,0,0
1402,1402,0,8,1,1,1,1,0
8170,8170,0,8,1,1,1,1,0
7260,7260,1,9,2,0,1,0,0
6023,6023,0,8,1,0,1,1,0
181,181,0,7,2,1,0,0,0
5950,5950,1,9,6,0,1,1,0
5789,5789,1,8,6,0,1,1,0
7586,7586,0,8,0,0,1,1,0
32,32,0,6,2,0,1,1,1
4905,4905,1,8,1,1,0,1,1
6846,6846,1,9,2,1,1,0,0
6196,6196,0,6,1,0,0,1,0
620,620,1,8,0,1,1,1,1
4051,4051,1,8,7,0,1,0,1
6320,6320,1,8,5,1,0,0,0
5237,5237,1,8,6,1,1,0,0
1811,1811,0,8,1,1,1,1,0
7245,7245,0,9,1,0,1,1,0
6146,6146,1,7,1,1,0,0,0
6094,6094,1,7,6,1,0,1,0
1382,1382,0,8,4,1,0,1,0
1019,1019,1,8,4,1,0,1,0
2284,2284,0,7,5,1,0,0,1
357,357,0,8,4,1,1,0,1
2695,2695,0,6,2,0,1,1,1
2645,2645,0,7,3,1,1,0,0
5750,5750,1,6,1,0,1,1,0
4487,4487,0,7,2,0,0,0,0
3835,3835,1,6,6,0,0,1,1
2503,2503,0,6,5,1,1,1,1
6956,6956,1,9,0,1,0,0,1
1086,1086,0,7,5,1,1,0,1
4968,4968,1,7,5,1,0,1,0
4398,4398,0,6,4,0,1,1,0
5692,5692,0,6,6,0,0,1,0
655,655,1,6,4,0,1,0,1
3851,3851,0,6,5,1,0,0,0
547,547,1,8,0,0,1,1,1
8126,8126,1,8,2,0,1,1,0
4231,4231,0,6,7,0,1,1,1
3797,3797,1,7,1,1,1,0,0
5854,5854,0,9,3,0,0,1,0
1585,1585,0,8,3,1,1,1,0
2016,2016,0,6,2,0,1,0,1
3199,3199,1,7,2,1,0,1,0
2187,2187,0,6,4,0,1,0,0
2100,2100,1,6,4,1,0,0,1
6128,6128,0,7,4,0,1,1,0
1469,1469,1,6,1,1,0,1,0
3633,3633,0,8,6,1,1,1,0
6628,6628,1,9,3,1,0,1,0
2666,2666,0,6,3,0,0,0,0
8197,8197,1,7,1,0,1,1,0
1138,1138,0,6,6,1,0,0,0
5426,5426,1,9,2,0,0,0,0
